timestamp,sessions,orders,totalSales
2022-05-05T01:18:09.105Z,22,1,0
2022-05-05T01:32:43.463Z,37,19,1
2022-05-05T01:38:09.271Z,99,97,71
2022-05-06T00:57:41.084Z,103,37,7
2022-05-06T00:58:35.172Z,174,110,65
2022-05-06T01:04:08.647Z,11,6,4
2022-05-06T01:04:20.596Z,18,4,1
2022-05-06T01:07:25.533Z,128,44,5
2022-05-06T01:12:26.390Z,152,132,126
2022-05-06T01:30:56.379Z,137,39,21
2022-05-06T01:37:17.107Z,52,1,0
2022-05-06T01:38:09.246Z,133,73,9
2022-05-06T01:38:29.784Z,143,74,11
2022-05-06T01:39:06.986Z,151,107,12
2022-05-06T01:40:39.394Z,107,107,30
2022-05-07T00:57:46.687Z,130,62,18
2022-05-07T01:00:16.307Z,193,14,13
2022-05-07T01:02:42.480Z,158,84,76
2022-05-07T01:13:26.771Z,138,17,8
2022-05-07T01:14:16.577Z,7,1,1
2022-05-07T01:14:20.088Z,42,31,24
2022-05-07T01:18:09.921Z,86,51,1
2022-05-07T01:28:52.421Z,74,22,20
2022-05-07T01:33:31.717Z,7,3,3
2022-05-07T01:34:49.561Z,4,3,0
2022-05-07T01:42:11.860Z,164,114,94
2022-05-07T01:45:20.555Z,92,12,9
2022-05-07T01:47:40.785Z,78,21,7
2022-05-08T00:58:59.167Z,50,2,0
2022-05-08T01:14:55.831Z,55,43,1
2022-05-08T01:16:55.319Z,72,39,29
2022-05-08T01:22:22.148Z,135,57,28
2022-05-08T01:27:12.127Z,93,81,1
2022-05-08T01:30:24.150Z,196,80,19
2022-05-08T01:34:47.551Z,131,65,12
2022-05-08T01:35:20.388Z,167,125,68
2022-05-08T01:37:50.178Z,174,58,29
2022-05-08T01:40:49.142Z,4,1,1
2022-05-08T01:43:08.344Z,145,58,36
2022-05-08T01:51:41.841Z,167,27,18
2022-05-09T00:56:22.727Z,182,160,103
2022-05-09T01:07:31.073Z,168,47,5
2022-05-09T01:07:42.699Z,43,34,23
2022-05-09T01:09:51.975Z,58,39,0
2022-05-09T01:21:56.999Z,108,86,17
2022-05-09T01:27:38.355Z,172,39,33
2022-05-09T01:29:42.811Z,113,31,12
2022-05-09T01:31:24.425Z,102,71,23
2022-05-09T01:31:52.102Z,157,32,29
2022-05-09T01:33:15.509Z,8,5,1
2022-05-09T01:36:47.252Z,150,133,70
2022-05-09T01:40:42.604Z,72,1,1
2022-05-09T01:45:48.156Z,89,32,19
2022-05-10T01:12:06.232Z,87,69,47
2022-05-10T01:42:18.112Z,136,108,30
2022-05-10T01:42:49.243Z,144,134,73
2022-05-10T01:50:59.101Z,103,77,64
2022-05-11T01:00:51.541Z,143,114,42
2022-05-11T01:08:08.700Z,174,123,104
2022-05-11T01:19:11.120Z,137,61,8
2022-05-11T01:39:24.237Z,183,102,15
2022-05-11T01:42:35.430Z,163,151,113
2022-05-11T01:47:53.831Z,43,22,8
2022-05-12T00:58:08.689Z,11,6,0
2022-05-12T01:04:06.333Z,199,33,25
2022-05-12T01:06:08.160Z,37,26,14
2022-05-12T01:07:59.114Z,65,49,36
2022-05-12T01:21:25.984Z,126,117,115
2022-05-12T01:22:23.932Z,160,53,31
2022-05-12T01:33:34.836Z,4,1,0
2022-05-12T01:34:23.183Z,193,131,74
2022-05-12T01:44:40.460Z,163,82,61
2022-05-13T01:12:31.751Z,171,157,87
2022-05-13T01:12:43.769Z,65,41,6
2022-05-13T01:19:07.559Z,190,28,27
2022-05-13T01:22:42.834Z,37,6,3
2022-05-13T01:27:27.210Z,111,36,13
2022-05-13T01:50:44.893Z,14,7,2
2022-05-14T00:58:15.094Z,11,4,2
2022-05-14T01:00:21.858Z,90,5,2
2022-05-14T01:01:03.234Z,19,0,0
2022-05-14T01:02:38.179Z,140,23,1
2022-05-14T01:17:06.325Z,197,113,88
2022-05-14T01:21:50.519Z,25,24,19
2022-05-15T00:55:47.183Z,99,90,5
2022-05-15T01:09:51.471Z,51,12,11
2022-05-15T01:10:54.845Z,148,105,68
2022-05-15T01:13:10.357Z,115,75,1
2022-05-15T01:15:22.535Z,58,38,30
2022-05-15T01:17:08.508Z,27,12,10
2022-05-15T01:18:51.428Z,29,17,16
2022-05-15T01:25:44.739Z,66,41,30
2022-05-15T01:30:41.987Z,31,3,0
2022-05-15T01:32:46.421Z,93,41,19
2022-05-15T01:32:52.811Z,149,28,16
2022-05-15T01:40:00.566Z,141,129,71
2022-05-15T01:48:23.337Z,172,89,34
2022-05-16T00:53:43.932Z,42,3,0
2022-05-16T00:59:58.623Z,106,74,30
2022-05-16T01:04:44.906Z,153,96,76
2022-05-16T01:06:54.282Z,110,61,3
2022-05-16T01:07:02.999Z,162,96,65
2022-05-16T01:15:22.672Z,17,14,13
2022-05-16T01:16:51.372Z,146,105,82
2022-05-16T01:23:00.877Z,4,2,0
2022-05-16T01:34:19.168Z,12,6,3
2022-05-16T01:37:14.730Z,22,15,9
2022-05-16T01:40:25.561Z,175,36,2
2022-05-16T01:43:55.135Z,80,45,31
2022-05-16T01:48:22.166Z,135,76,68
2022-05-16T01:49:03.174Z,15,8,2
2022-05-17T00:55:47.145Z,25,18,7
2022-05-17T00:57:16.886Z,44,7,6
2022-05-17T00:58:08.363Z,139,78,55
2022-05-17T01:27:28.381Z,182,60,42
2022-05-17T01:29:32.143Z,84,43,16
2022-05-17T01:29:46.134Z,107,78,25
2022-05-17T01:32:21.823Z,59,16,15
2022-05-17T01:35:03.874Z,116,54,32
2022-05-17T01:42:56.685Z,156,79,64
2022-05-17T01:49:14.123Z,137,92,91
2022-05-18T00:52:30.261Z,95,10,0
2022-05-18T00:56:08.791Z,84,66,16
2022-05-18T01:07:28.221Z,85,34,4
2022-05-18T01:22:44.141Z,69,7,7
2022-05-18T01:22:45.749Z,78,54,24
2022-05-18T01:35:05.197Z,61,29,16
2022-05-18T01:41:12.034Z,45,44,11
2022-05-18T01:44:56.993Z,5,5,4
2022-05-18T01:46:32.244Z,139,46,43
2022-05-18T01:48:17.877Z,47,23,3
2022-05-19T01:00:22.472Z,74,54,21
2022-05-19T01:15:41.311Z,85,26,8
2022-05-19T01:25:37.487Z,46,32,5
2022-05-19T01:28:50.241Z,147,97,34
2022-05-19T01:29:39.379Z,70,20,19
2022-05-19T01:48:32.254Z,79,32,10
2022-05-20T00:52:57.470Z,76,56,8
2022-05-20T00:54:37.828Z,6,4,3
2022-05-20T00:57:32.665Z,129,4,4
2022-05-20T01:13:38.526Z,101,35,19
2022-05-20T01:18:39.378Z,169,0,0
2022-05-20T01:25:04.973Z,130,54,15
2022-05-20T01:36:12.115Z,89,9,5
2022-05-20T01:43:54.318Z,145,17,14
2022-05-20T01:44:45.930Z,56,54,36
2022-05-21T00:52:32.376Z,197,103,94
2022-05-21T00:54:51.876Z,34,7,2
2022-05-21T00:56:54.734Z,93,36,14
2022-05-21T01:12:29.024Z,107,57,38
2022-05-21T01:18:55.654Z,15,10,2
2022-05-21T01:26:12.152Z,86,25,14
2022-05-21T01:31:18.540Z,126,3,2
2022-05-21T01:39:29.119Z,38,28,11
2022-05-21T01:47:45.019Z,9,2,1
2022-05-22T00:57:26.975Z,72,60,29
2022-05-22T00:58:02.174Z,81,33,1
2022-05-22T00:58:24.535Z,57,2,1
2022-05-22T01:11:56.201Z,136,19,1
2022-05-22T01:22:32.839Z,166,14,6
2022-05-22T01:26:27.119Z,15,7,7
2022-05-22T01:43:48.414Z,32,26,19
2022-05-23T00:56:49.983Z,191,171,104
2022-05-23T01:01:39.889Z,44,2,1
2022-05-23T01:17:19.509Z,26,5,0
2022-05-23T01:19:49.714Z,6,0,0
2022-05-23T01:26:25.852Z,67,59,4
2022-05-23T01:33:04.403Z,4,4,0
2022-05-23T01:36:46.277Z,18,7,6
2022-05-23T01:37:51.840Z,92,42,6
2022-05-23T01:39:03.326Z,122,119,105
2022-05-23T01:46:16.299Z,151,124,10
2022-05-24T00:59:20.645Z,196,160,13
2022-05-24T01:11:08.275Z,124,62,45
2022-05-24T01:12:00.929Z,199,156,51
2022-05-24T01:17:24.351Z,129,109,71
2022-05-24T01:23:07.320Z,104,92,75
2022-05-24T01:29:06.539Z,103,101,101
2022-05-24T01:31:04.828Z,189,129,104
2022-05-24T01:40:21.230Z,63,4,3
2022-05-24T01:45:00.644Z,76,58,1
2022-05-25T00:52:00.321Z,124,117,27
2022-05-25T00:52:47.177Z,129,79,67
2022-05-25T00:54:19.296Z,61,43,15
2022-05-25T01:00:25.865Z,170,127,37
2022-05-25T01:04:43.968Z,178,42,32
2022-05-25T01:10:34.208Z,143,7,3
2022-05-25T01:16:54.194Z,169,63,28
2022-05-25T01:22:42.802Z,46,37,8
2022-05-25T01:31:55.914Z,14,13,11
2022-05-25T01:34:36.124Z,156,112,66
2022-05-25T01:40:48.300Z,120,89,19
2022-05-25T01:42:28.291Z,33,23,8
2022-05-25T01:44:10.004Z,55,38,14
2022-05-25T01:44:47.093Z,36,10,7
2022-05-26T00:57:01.996Z,62,45,13
2022-05-26T01:05:10.988Z,31,14,3
2022-05-26T01:06:12.683Z,87,67,12
2022-05-26T01:06:55.271Z,132,115,109
2022-05-26T01:07:22.533Z,116,98,67
2022-05-26T01:15:29.742Z,79,3,3
2022-05-26T01:27:34.100Z,66,7,6
2022-05-26T01:28:59.937Z,188,187,145
2022-05-26T01:30:16.168Z,67,11,4
2022-05-26T01:31:10.860Z,98,97,31
2022-05-26T01:34:15.282Z,22,5,3
2022-05-26T01:43:19.210Z,150,104,82
2022-05-26T01:44:04.950Z,97,60,55
2022-05-27T00:53:03.749Z,68,20,18
2022-05-27T00:56:05.832Z,181,37,11
2022-05-27T01:03:59.437Z,55,40,28
2022-05-27T01:07:04.224Z,111,97,54
2022-05-27T01:07:43.952Z,48,1,1
2022-05-27T01:19:18.622Z,171,27,24
2022-05-27T01:29:26.172Z,76,8,2
2022-05-27T01:40:44.216Z,77,55,48
2022-05-27T01:43:51.180Z,32,21,20
2022-05-27T01:44:23.080Z,94,84,11
2022-05-27T01:47:09.241Z,97,28,25
2022-05-28T00:55:16.031Z,59,19,2
2022-05-28T01:03:12.655Z,81,47,10
2022-05-28T01:12:33.936Z,150,12,10
2022-05-28T01:18:36.891Z,183,124,58
2022-05-28T01:24:17.258Z,198,73,10
2022-05-28T01:29:26.951Z,43,15,4
2022-05-28T01:32:18.963Z,180,164,138
2022-05-28T01:33:03.547Z,102,44,38
2022-05-29T00:58:01.364Z,70,45,40
2022-05-29T01:18:05.604Z,102,14,5
2022-05-29T01:25:10.069Z,173,69,62
2022-05-29T01:30:49.150Z,165,27,16
2022-05-29T01:33:37.845Z,123,26,14
2022-05-29T01:35:40.599Z,154,63,23
2022-05-29T01:39:33.139Z,176,60,30
2022-05-29T01:45:21.679Z,4,1,1
2022-05-30T00:56:19.532Z,148,27,11
2022-05-30T01:03:08.068Z,65,20,17
2022-05-30T01:05:56.282Z,152,98,48
2022-05-30T01:17:42.109Z,60,11,2
2022-05-30T01:27:07.124Z,117,72,29
2022-05-30T01:28:55.772Z,134,84,2
2022-05-30T01:36:55.174Z,43,39,29
2022-05-30T01:41:06.932Z,200,107,96
2022-05-30T01:44:21.775Z,88,77,43
2022-05-31T00:59:03.573Z,65,18,12
2022-05-31T01:00:38.542Z,136,89,74
2022-05-31T01:00:56.925Z,187,185,105
2022-05-31T01:05:06.203Z,111,91,87
2022-05-31T01:16:04.601Z,149,30,18
2022-05-31T01:17:18.870Z,141,24,1
2022-05-31T01:24:13.653Z,64,18,3
2022-05-31T01:31:52.974Z,8,5,5
2022-05-31T01:37:07.430Z,117,43,34
2022-05-31T01:50:40.245Z,142,96,53
2022-06-01T00:54:02.576Z,194,87,31
2022-06-01T01:00:24.045Z,65,16,9
2022-06-01T01:08:21.372Z,19,4,0
2022-06-01T01:09:20.862Z,193,137,10
2022-06-01T01:09:21.716Z,51,24,6
2022-06-01T01:10:07.849Z,119,16,2
2022-06-01T01:32:52.720Z,46,39,20
2022-06-01T01:41:12.739Z,77,51,36
2022-06-01T01:45:32.598Z,32,32,7
2022-06-02T01:01:56.501Z,75,65,54
2022-06-02T01:03:18.530Z,97,47,20
2022-06-02T01:04:49.047Z,41,1,1
2022-06-02T01:23:53.639Z,174,139,104
2022-06-02T01:26:27.337Z,35,13,4
2022-06-02T01:33:59.653Z,122,7,2
2022-06-02T01:49:40.564Z,56,19,9
2022-06-02T01:49:45.467Z,66,55,5
2022-06-03T00:59:51.748Z,72,16,6
2022-06-03T01:13:01.775Z,59,31,5
2022-06-03T01:14:42.222Z,89,35,21
2022-06-03T01:15:16.200Z,129,26,10
2022-06-03T01:21:01.227Z,59,3,0
2022-06-03T01:21:48.668Z,140,125,90
2022-06-03T01:23:05.388Z,14,8,2
2022-06-03T01:23:15.795Z,69,44,40
2022-06-03T01:29:14.663Z,191,121,50
2022-06-03T01:35:53.901Z,130,116,91
2022-06-03T01:47:55.439Z,5,1,0
2022-06-04T00:51:57.675Z,120,30,16
2022-06-04T01:11:49.848Z,32,8,1
2022-06-04T01:18:25.290Z,6,0,0
2022-06-04T01:44:47.514Z,75,59,29
2022-06-05T00:54:00.330Z,17,4,4
2022-06-05T00:58:00.434Z,179,172,160
2022-06-05T01:00:10.317Z,183,35,17
2022-06-05T01:06:12.611Z,147,106,103
2022-06-05T01:06:43.494Z,39,14,0
2022-06-05T01:07:32.494Z,30,4,3
2022-06-05T01:16:06.541Z,100,68,58
2022-06-05T01:30:42.975Z,97,24,9
2022-06-05T01:30:46.167Z,23,21,16
2022-06-05T01:41:54.604Z,180,176,141
2022-06-05T01:46:10.846Z,193,141,124
2022-06-06T00:57:32.004Z,85,8,4
2022-06-06T00:58:04.991Z,179,126,97
2022-06-06T01:06:57.341Z,89,41,29
2022-06-06T01:12:15.092Z,62,38,23
2022-06-06T01:26:55.238Z,17,4,0
2022-06-06T01:33:13.387Z,181,115,56
2022-06-06T01:37:11.080Z,152,85,83
2022-06-06T01:41:51.009Z,76,75,2
2022-06-06T01:47:59.859Z,39,28,25
2022-06-06T01:48:23.927Z,161,123,95
2022-06-06T01:51:36.948Z,65,54,42
2022-06-07T00:57:04.620Z,166,72,46
2022-06-07T01:03:26.659Z,106,105,47
2022-06-07T01:05:00.327Z,144,33,1
2022-06-07T01:09:00.151Z,63,48,32
2022-06-07T01:13:19.853Z,51,22,14
2022-06-07T01:14:58.398Z,124,39,32
2022-06-07T01:21:52.808Z,134,27,14
2022-06-07T01:26:21.670Z,51,17,7
2022-06-07T01:33:01.879Z,142,66,59
2022-06-07T01:37:49.361Z,106,83,8
2022-06-07T01:38:49.819Z,32,17,12
2022-06-07T01:41:52.778Z,85,42,39
2022-06-07T01:47:10.434Z,134,57,11
2022-06-08T00:53:01.887Z,160,46,18
2022-06-08T00:54:52.958Z,99,11,11
2022-06-08T01:01:09.991Z,124,59,56
2022-06-08T01:01:41.468Z,30,20,12
2022-06-08T01:10:13.387Z,179,136,121
2022-06-08T01:18:55.823Z,114,24,19
2022-06-08T01:31:24.323Z,200,4,4
2022-06-08T01:32:13.739Z,116,59,29
2022-06-08T01:35:19.003Z,136,120,38
2022-06-09T01:00:03.758Z,36,21,4
2022-06-09T01:10:01.952Z,196,19,18
2022-06-09T01:20:06.935Z,110,44,26
2022-06-09T01:28:40.571Z,58,22,11
2022-06-09T01:38:39.404Z,17,15,14
2022-06-09T01:44:21.140Z,64,16,7
2022-06-10T01:02:25.997Z,47,30,3
2022-06-10T01:04:25.689Z,112,111,81
2022-06-10T01:07:52.542Z,2,1,1
2022-06-10T01:14:40.020Z,111,21,4
2022-06-10T01:18:06.108Z,46,21,9
2022-06-10T01:28:56.800Z,51,3,3
2022-06-10T01:33:18.340Z,138,88,60
2022-06-10T01:41:16.592Z,165,110,103
2022-06-10T01:48:49.877Z,170,153,114
2022-06-11T00:59:01.652Z,8,7,1
2022-06-11T01:06:20.966Z,110,103,8
2022-06-11T01:12:52.133Z,163,145,145
2022-06-11T01:27:55.573Z,165,67,51
2022-06-11T01:30:43.115Z,42,13,13
2022-06-11T01:42:34.541Z,63,62,11
2022-06-11T01:43:17.109Z,117,9,2
2022-06-11T01:46:15.815Z,121,104,68
2022-06-11T01:50:57.685Z,17,16,11
2022-06-12T00:52:25.085Z,63,36,21
2022-06-12T01:06:38.396Z,8,6,0
2022-06-12T01:12:17.041Z,183,102,85
2022-06-12T01:13:06.373Z,53,31,7
2022-06-12T01:18:02.440Z,173,160,138
2022-06-12T01:24:01.781Z,58,54,44
2022-06-12T01:24:30.538Z,147,98,36
2022-06-12T01:26:57.390Z,136,116,69
2022-06-12T01:29:05.552Z,129,39,20
2022-06-12T01:30:21.390Z,23,15,13
2022-06-12T01:35:20.340Z,179,161,82
2022-06-12T01:41:44.133Z,54,49,29
2022-06-12T01:48:31.383Z,47,12,2
2022-06-12T01:50:18.039Z,56,6,3
2022-06-13T00:55:16.463Z,199,100,20
2022-06-13T01:21:57.993Z,56,19,15
2022-06-13T01:22:10.354Z,93,33,13
2022-06-13T01:23:30.173Z,93,84,49
2022-06-13T01:27:19.860Z,149,40,25
2022-06-13T01:28:27.482Z,148,44,4
2022-06-13T01:38:16.782Z,199,67,55
2022-06-13T01:41:55.006Z,30,18,10
2022-06-13T01:48:30.420Z,65,10,2
2022-06-13T01:49:02.379Z,132,59,32
2022-06-14T00:59:59.503Z,163,64,17
2022-06-14T01:10:07.007Z,39,13,7
2022-06-14T01:13:32.895Z,191,114,101
2022-06-14T01:18:38.760Z,135,123,121
2022-06-14T01:26:33.018Z,130,102,19
2022-06-14T01:36:57.628Z,65,50,10
2022-06-14T01:46:21.933Z,84,58,6
2022-06-15T00:55:23.495Z,175,62,50
2022-06-15T00:55:39.136Z,184,66,46
2022-06-15T01:00:14.437Z,151,133,28
2022-06-15T01:00:29.381Z,145,41,35
2022-06-15T01:03:43.593Z,48,0,0
2022-06-15T01:04:10.135Z,25,0,0
2022-06-15T01:11:28.779Z,146,32,3
2022-06-15T01:21:24.686Z,121,32,3
2022-06-15T01:21:56.592Z,85,64,60
2022-06-15T01:26:32.558Z,18,7,3
2022-06-15T01:29:00.478Z,140,89,23
2022-06-15T01:37:02.749Z,156,33,26
2022-06-15T01:45:52.174Z,50,38,33
2022-06-16T00:56:09.142Z,166,22,5
2022-06-16T01:12:37.160Z,141,20,9
2022-06-16T01:23:26.390Z,14,0,0
2022-06-16T01:25:15.495Z,114,33,8
2022-06-16T01:29:20.336Z,58,11,7
2022-06-16T01:30:31.493Z,28,4,1
2022-06-16T01:33:52.997Z,132,85,75
2022-06-16T01:37:59.369Z,170,134,67
2022-06-16T01:39:00.656Z,45,37,14
2022-06-16T01:39:57.125Z,129,64,49
2022-06-16T01:43:25.625Z,51,23,7
2022-06-16T01:47:39.806Z,190,135,4
2022-06-17T00:51:57.406Z,74,64,63
2022-06-17T01:25:10.894Z,158,0,0
2022-06-17T01:42:35.034Z,69,21,9
2022-06-18T01:13:45.328Z,21,14,1
2022-06-18T01:28:52.451Z,154,36,14
2022-06-18T01:29:19.406Z,71,1,1
2022-06-18T01:29:36.075Z,82,26,4
2022-06-18T01:30:24.362Z,116,83,44
2022-06-18T01:39:54.884Z,30,8,5
2022-06-18T01:48:14.088Z,91,21,9
2022-06-18T01:51:06.359Z,112,29,11
2022-06-19T01:07:40.703Z,92,7,0
2022-06-19T01:11:34.678Z,116,102,34
2022-06-19T01:29:50.936Z,33,16,8
2022-06-19T01:44:59.875Z,42,20,9
2022-06-19T01:46:42.200Z,188,60,46
2022-06-19T01:49:52.808Z,100,42,12
2022-06-20T00:52:21.643Z,131,93,82
2022-06-20T01:01:01.516Z,149,125,113
2022-06-20T01:04:47.142Z,120,0,0
2022-06-20T01:07:23.071Z,146,118,24
2022-06-20T01:11:22.737Z,34,11,6
2022-06-20T01:22:17.382Z,24,13,12
2022-06-20T01:24:37.879Z,57,9,7
2022-06-20T01:26:27.249Z,72,21,8
2022-06-20T01:40:11.385Z,197,85,66
2022-06-20T01:41:21.844Z,29,27,6
2022-06-20T01:45:53.037Z,34,30,18
2022-06-20T01:51:04.729Z,149,78,36
2022-06-21T00:53:29.159Z,80,52,26
2022-06-21T01:05:31.720Z,100,99,45
2022-06-21T01:19:15.418Z,43,11,9
2022-06-21T01:25:16.471Z,180,170,25
2022-06-21T01:47:34.034Z,83,59,34
2022-06-22T00:59:09.466Z,176,15,4
2022-06-22T01:06:04.414Z,110,86,23
2022-06-22T01:14:48.948Z,87,36,8
2022-06-22T01:14:58.112Z,123,80,48
2022-06-22T01:20:03.184Z,148,57,20
2022-06-22T01:40:35.333Z,194,128,19
2022-06-22T01:44:49.580Z,119,52,40
2022-06-22T01:50:17.778Z,94,22,21
2022-06-23T00:53:32.187Z,2,1,1
2022-06-23T01:05:03.910Z,68,68,24
2022-06-23T01:09:21.438Z,65,16,2
2022-06-23T01:10:06.034Z,84,27,12
2022-06-23T01:15:55.739Z,165,140,43
2022-06-23T01:16:50.680Z,2,1,1
2022-06-23T01:24:54.314Z,200,57,47
2022-06-23T01:30:06.455Z,78,10,4
2022-06-23T01:34:32.432Z,12,3,2
2022-06-23T01:37:32.552Z,28,0,0
2022-06-23T01:39:48.629Z,128,58,44
2022-06-23T01:43:15.849Z,148,103,38
2022-06-23T01:44:07.890Z,192,92,70
2022-06-23T01:44:54.629Z,150,74,9
2022-06-24T00:59:22.313Z,55,4,3
2022-06-24T01:00:04.725Z,12,4,1
2022-06-24T01:04:38.357Z,33,25,2
2022-06-24T01:15:22.320Z,91,28,17
2022-06-24T01:32:57.824Z,186,27,24
2022-06-24T01:34:09.905Z,36,15,11
2022-06-24T01:41:40.463Z,190,155,34
2022-06-24T01:46:56.829Z,97,19,16
2022-06-25T01:01:15.722Z,87,74,8
2022-06-25T01:03:53.272Z,110,10,10
2022-06-25T01:04:12.671Z,137,122,11
2022-06-25T01:12:12.363Z,181,162,68
2022-06-25T01:20:47.198Z,77,61,9
2022-06-25T01:30:17.812Z,47,18,1
2022-06-25T01:43:33.390Z,11,9,7
2022-06-25T01:47:38.803Z,74,40,23
2022-06-25T01:48:05.759Z,67,31,25
2022-06-26T00:54:49.085Z,97,39,26
2022-06-26T01:10:12.629Z,14,2,2
2022-06-26T01:10:33.442Z,96,42,8
2022-06-26T01:18:15.775Z,189,80,68
2022-06-26T01:42:18.752Z,48,13,10
2022-06-27T00:55:27.221Z,64,36,35
2022-06-27T00:58:34.887Z,113,52,22
2022-06-27T00:59:47.363Z,9,7,6
2022-06-27T01:09:41.033Z,180,104,20
2022-06-27T01:10:53.972Z,198,93,76
2022-06-27T01:20:49.690Z,134,79,76
2022-06-27T01:21:03.664Z,181,143,128
2022-06-27T01:22:01.340Z,57,51,49
2022-06-27T01:23:28.139Z,23,1,1
2022-06-27T01:29:51.682Z,152,118,115
2022-06-27T01:35:47.245Z,157,69,49
2022-06-27T01:39:24.499Z,17,1,0
2022-06-27T01:41:04.242Z,115,35,9
2022-06-27T01:42:46.030Z,39,31,27
2022-06-27T01:51:43.065Z,149,54,35
2022-06-28T01:05:35.522Z,176,78,77
2022-06-28T01:10:47.259Z,22,15,15
2022-06-28T01:16:37.882Z,71,23,12
2022-06-28T01:20:16.515Z,131,33,23
2022-06-28T01:20:34.678Z,51,33,25
2022-06-28T01:27:25.972Z,59,20,10
2022-06-28T01:35:18.531Z,138,73,47
2022-06-28T01:41:47.205Z,82,62,34
2022-06-28T01:48:15.065Z,148,120,75
2022-06-28T01:49:18.827Z,186,159,14
2022-06-29T00:54:57.537Z,104,50,50
2022-06-29T00:56:40.939Z,187,11,6
2022-06-29T00:56:40.942Z,16,12,7
2022-06-29T01:06:28.724Z,25,2,0
2022-06-29T01:06:59.574Z,126,41,5
2022-06-29T01:07:27.753Z,179,126,76
2022-06-29T01:13:23.434Z,34,8,4
2022-06-29T01:17:53.083Z,150,134,105
2022-06-29T01:18:22.569Z,153,37,28
2022-06-29T01:21:51.853Z,199,198,117
2022-06-29T01:32:00.084Z,108,72,33
2022-06-29T01:44:36.905Z,78,25,12
2022-06-29T01:48:56.993Z,80,41,20
2022-06-30T00:56:32.309Z,122,52,37
2022-06-30T01:03:44.153Z,1,0,0
2022-06-30T01:06:43.618Z,14,0,0
2022-06-30T01:07:00.572Z,198,192,80
2022-06-30T01:10:57.931Z,188,108,23
2022-06-30T01:15:37.838Z,113,7,2
2022-06-30T01:19:05.025Z,158,47,32
2022-06-30T01:27:30.871Z,115,14,13
2022-06-30T01:29:20.793Z,178,101,75
2022-06-30T01:48:06.308Z,53,35,7
2022-06-30T01:49:47.445Z,37,8,5
2022-07-01T00:55:58.364Z,65,34,31
2022-07-01T00:57:07.666Z,59,9,3
2022-07-01T00:58:41.173Z,194,134,20
2022-07-01T01:02:46.001Z,119,42,5
2022-07-01T01:04:57.591Z,156,113,50
2022-07-01T01:07:32.962Z,33,8,4
2022-07-01T01:25:20.807Z,30,26,2
2022-07-01T01:29:23.679Z,98,56,41
2022-07-01T01:30:19.269Z,153,127,125
2022-07-01T01:30:45.556Z,79,12,10
2022-07-01T01:32:55.167Z,2,2,0
2022-07-01T01:34:08.902Z,115,83,58
2022-07-01T01:35:42.943Z,197,48,26
2022-07-01T01:42:51.085Z,177,168,35
2022-07-01T01:50:27.050Z,153,123,58
2022-07-02T00:53:13.808Z,44,28,7
2022-07-02T01:04:07.049Z,172,71,4
2022-07-02T01:11:08.853Z,168,75,30
2022-07-02T01:16:31.486Z,86,13,12
2022-07-02T01:26:04.829Z,50,16,10
2022-07-02T01:27:08.352Z,111,34,20
2022-07-02T01:30:48.368Z,94,21,15
2022-07-02T01:30:58.708Z,163,31,29
2022-07-02T01:32:58.238Z,139,53,0
2022-07-02T01:43:35.580Z,43,12,1
2022-07-03T01:00:03.613Z,80,74,61
2022-07-03T01:00:13.668Z,186,30,22
2022-07-03T01:02:30.579Z,166,53,46
2022-07-03T01:12:39.636Z,117,50,4
2022-07-03T01:18:01.639Z,130,99,89
2022-07-03T01:19:31.944Z,65,60,26
2022-07-03T01:19:33.011Z,128,53,32
2022-07-03T01:34:58.643Z,50,50,7
2022-07-03T01:37:01.504Z,21,11,7
2022-07-03T01:38:21.552Z,186,82,10
2022-07-03T01:38:25.813Z,101,37,11
2022-07-04T01:19:48.578Z,22,4,0
2022-07-04T01:21:23.170Z,189,40,16
2022-07-04T01:28:35.622Z,197,191,81
2022-07-04T01:30:45.019Z,123,61,18
2022-07-04T01:39:57.328Z,166,81,11
2022-07-04T01:46:52.885Z,185,26,8
2022-07-04T01:49:11.060Z,22,15,9
2022-07-05T00:52:42.269Z,34,24,11
2022-07-05T01:06:11.639Z,32,21,19
2022-07-05T01:22:20.965Z,2,1,1
2022-07-05T01:27:31.084Z,152,32,22
2022-07-05T01:39:09.365Z,71,56,41
2022-07-05T01:51:11.913Z,17,2,2
2022-07-06T00:51:56.822Z,49,2,0
2022-07-06T00:56:32.454Z,131,94,57
2022-07-06T01:06:39.480Z,46,24,11
2022-07-06T01:16:19.451Z,130,125,83
2022-07-06T01:17:30.761Z,116,65,53
2022-07-06T01:43:17.536Z,197,73,16
2022-07-06T01:43:57.517Z,89,86,85
2022-07-06T01:49:46.328Z,115,49,43
2022-07-07T00:58:58.385Z,98,14,14
2022-07-07T00:59:25.657Z,13,6,5
2022-07-07T01:04:58.405Z,193,7,1
2022-07-07T01:06:59.964Z,164,7,4
2022-07-07T01:13:43.539Z,80,4,0
2022-07-07T01:16:13.623Z,8,2,1
2022-07-07T01:24:04.640Z,157,137,86
2022-07-07T01:24:51.958Z,62,26,2
2022-07-07T01:25:11.099Z,132,92,78
2022-07-07T01:27:57.724Z,76,9,5
2022-07-07T01:32:59.008Z,62,61,27
2022-07-07T01:38:20.133Z,80,3,3
2022-07-07T01:41:05.258Z,162,80,34
